order_id,driver_id,customer_id,order_is_success,event_timestamp
7858,50663,20549,1,2021-10-15 02:10:13.651000+01:00
7859,50025,20503,1,2021-10-14 18:10:43.892000-07:00
7860,50543,20929,0,2021-10-15 01:11:14.134000+00:00
7861,50315,20364,0,2021-10-15 01:11:44.375000+00:00
7862,50310,20790,0,2021-10-15 02:12:14.617000+01:00
7863,50643,20076,1,2021-10-14 18:12:44.858000-07:00
7864,50840,20030,0,2021-10-15 01:13:15.100000+00:00
7865,50179,20545,0,2021-10-15 01:13:45.341000+00:00
7866,50427,20163,0,2021-10-15 02:14:15.583000+01:00
7867,50431,20450,1,2021-10-14 18:14:45.824000-07:00
7868,50118,20831,1,2021-10-15 01:15:16.066000+00:00
7869,50979,20432,1,2021-10-15 01:15:46.307000+00:00
7870,50784,20109,0,2021-10-15 02:16:16.549000+01:00
7871,50180,20917,1,2021-10-14 18:16:46.790000-07:00
7872,50027,20838,0,2021-10-15 01:17:17.032000+00:00
7873,50634,20549,0,2021-10-15 01:17:47.273000+00:00
7874,50489,20774,1,2021-10-15 02:18:17.515000+01:00
7875,50970,20487,0,2021-10-14 18:18:47.756000-07:00
7876,50869,20669,0,2021-10-15 01:19:17.998000+00:00
7877,50567,20760,0,2021-10-15 01:19:48.239000+00:00
7878,50945,20168,1,2021-10-15 02:20:18.481000+01:00
7879,50978,20873,1,2021-10-14 18:20:48.722000-07:00
7880,50992,20325,1,2021-10-15 01:21:18.964000+00:00
7881,50305,20277,0,2021-10-15 01:21:49.205000+00:00
7882,50124,20396,1,2021-10-15 02:22:19.447000+01:00
7883,50678,20892,0,2021-10-14 18:22:49.688000-07:00
7884,50477,20704,0,2021-10-15 01:23:19.930000+00:00
7885,50732,20200,1,2021-10-15 01:23:50.172000+00:00
7886,50628,20472,0,2021-10-15 02:24:20.413000+01:00
7887,50637,20645,0,2021-10-14 18:24:50.655000-07:00
7888,50357,20117,0,2021-10-15 01:25:20.896000+00:00
7889,50091,20800,0,2021-10-15 01:25:51.138000+00:00
7890,50367,20350,0,2021-10-15 02:26:21.379000+01:00
7891,50982,20091,0,2021-10-14 18:26:51.621000-07:00
7892,50036,20842,0,2021-10-15 01:27:21.862000+00:00
7893,50413,20994,1,2021-10-15 01:27:52.104000+00:00
7894,50527,20779,1,2021-10-15 02:28:22.345000+01:00
7895,50912,20801,1,2021-10-14 18:28:52.587000-07:00
7896,50901,20959,1,2021-10-15 01:29:22.828000+00:00
7897,50169,20015,1,2021-10-15 01:29:53.070000+00:00
7898,50834,20618,1,2021-10-15 02:30:23.311000+01:00
7899,50036,20054,0,2021-10-14 18:30:53.553000-07:00
7900,50861,20570,0,2021-10-15 01:31:23.794000+00:00
7901,50767,20811,1,2021-10-15 01:31:54.036000+00:00
7902,50557,20841,1,2021-10-15 02:32:24.277000+01:00
7903,50155,20224,1,2021-10-14 18:32:54.519000-07:00
7904,50832,20940,0,2021-10-15 01:33:24.760000+00:00
7905,50940,20306,1,2021-10-15 01:33:55.002000+00:00
7906,50593,20394,1,2021-10-15 02:34:25.243000+01:00
7907,50172,20939,1,2021-10-14 18:34:55.485000-07:00
7908,50889,20622,0,2021-10-15 01:35:25.726000+00:00
7909,50522,20776,0,2021-10-15 01:35:55.968000+00:00
7910,50835,20370,0,2021-10-15 02:36:26.209000+01:00
7911,50483,20092,1,2021-10-14 18:36:56.451000-07:00
7912,50530,20908,1,2021-10-15 01:37:26.692000+00:00
7913,50867,20983,0,2021-10-15 01:37:56.934000+00:00
7914,50144,20794,1,2021-10-15 02:38:27.175000+01:00
7915,50784,20721,0,2021-10-14 18:38:57.417000-07:00
7916,50114,20839,1,2021-10-15 01:39:27.658000+00:00
7917,50810,20953,1,2021-10-15 01:39:57.900000+00:00
7918,50122,20201,1,2021-10-15 02:40:28.141000+01:00
7919,50793,20806,0,2021-10-14 18:40:58.383000-07:00
7920,50051,20831,0,2021-10-15 01:41:28.624000+00:00
7921,50880,20842,1,2021-10-15 01:41:58.866000+00:00
7922,50764,20206,1,2021-10-15 02:42:29.107000+01:00
7923,50074,20012,0,2021-10-14 18:42:59.349000-07:00
7924,50004,20335,0,2021-10-15 01:43:29.590000+00:00
7925,50464,20458,0,2021-10-15 01:43:59.832000+00:00
7926,50111,20582,1,2021-10-15 02:44:30.074000+01:00
7927,50592,20061,0,2021-10-14 18:45:00.315000-07:00
7928,50698,20992,0,2021-10-15 01:45:30.557000+00:00
7929,50823,20177,0,2021-10-15 01:46:00.798000+00:00
7930,50993,20820,0,2021-10-15 02:46:31.040000+01:00
7931,50482,20260,1,2021-10-14 18:47:01.281000-07:00
7932,50822,20944,1,2021-10-15 01:47:31.523000+00:00
7933,50270,20893,0,2021-10-15 01:48:01.764000+00:00
7934,50218,20587,0,2021-10-15 02:48:32.006000+01:00
7935,50283,20478,1,2021-10-14 18:49:02.247000-07:00
7936,50479,20844,1,2021-10-15 01:49:32.489000+00:00
7937,50580,20087,1,2021-10-15 01:50:02.730000+00:00
7938,50020,20642,1,2021-10-15 02:50:32.972000+01:00
7939,50700,20740,1,2021-10-14 18:51:03.213000-07:00
7940,50255,20774,0,2021-10-15 01:51:33.455000+00:00
7941,50088,20748,1,2021-10-15 01:52:03.696000+00:00
7942,50214,20200,0,2021-10-15 02:52:33.938000+01:00
7943,50100,20879,0,2021-10-14 18:53:04.179000-07:00
7944,50202,20487,1,2021-10-15 01:53:34.421000+00:00
7945,50216,20670,1,2021-10-15 01:54:04.662000+00:00
7946,50702,20568,0,2021-10-15 02:54:34.904000+01:00
7947,50768,20972,1,2021-10-14 18:55:05.145000-07:00
7948,50992,20398,1,2021-10-15 01:55:35.387000+00:00
7949,50001,20950,0,2021-10-15 01:56:05.628000+00:00
7950,50039,20699,1,2021-10-15 02:56:35.870000+01:00
7951,50312,20920,0,2021-10-14 18:57:06.111000-07:00
7952,50893,20873,0,2021-10-15 01:57:36.353000+00:00
7953,50776,20812,0,2021-10-15 01:58:06.594000+00:00
7954,50460,20844,0,2021-10-15 02:58:36.836000+01:00
7955,50633,20091,0,2021-10-14 18:59:07.077000-07:00
7956,50086,20064,0,2021-10-15 01:59:37.319000+00:00
7957,50570,20001,0,2021-10-15 02:00:07.560000+00:00
7958,50248,20651,1,2021-10-15 03:00:37.802000+01:00
7959,50881,20926,0,2021-10-14 19:01:08.043000-07:00
7960,50797,20985,1,2021-10-15 02:01:38.285000+00:00
7961,50566,20793,0,2021-10-15 02:02:08.526000+00:00
7962,50639,20588,0,2021-10-15 03:02:38.768000+01:00
7963,50452,20930,0,2021-10-14 19:03:09.009000-07:00
7964,50990,20702,0,2021-10-15 02:03:39.251000+00:00
7965,50883,20150,0,2021-10-15 02:04:09.492000+00:00
7966,50774,20537,1,2021-10-15 03:04:39.734000+01:00
7967,50577,20478,1,2021-10-14 19:05:09.975000-07:00
7968,50410,20495,1,2021-10-15 02:05:40.217000+00:00
7969,50793,20168,0,2021-10-15 02:06:10.459000+00:00
7970,50553,20319,1,2021-10-15 03:06:40.700000+01:00
7971,50042,20499,0,2021-10-14 19:07:10.942000-07:00
7972,50720,20136,0,2021-10-15 02:07:41.183000+00:00
7973,50411,20786,0,2021-10-15 02:08:11.425000+00:00
7974,50198,20395,0,2021-10-15 03:08:41.666000+01:00
7975,50343,20247,0,2021-10-14 19:09:11.908000-07:00
7976,50119,20687,1,2021-10-15 02:09:42.149000+00:00
7977,50175,20553,1,2021-10-15 02:10:12.391000+00:00
7978,50809,20566,0,2021-10-15 03:10:42.632000+01:00
7979,50924,20604,0,2021-10-14 19:11:12.874000-07:00
7980,50408,20703,0,2021-10-15 02:11:43.115000+00:00
7981,50029,20236,1,2021-10-15 02:12:13.357000+00:00
7982,50206,20462,1,2021-10-15 03:12:43.598000+01:00
7983,50590,20005,1,2021-10-14 19:13:13.840000-07:00
7984,50828,20284,1,2021-10-15 02:13:44.081000+00:00
7985,50257,20190,1,2021-10-15 02:14:14.323000+00:00
7986,50933,20724,0,2021-10-15 03:14:44.564000+01:00
7987,50371,20615,0,2021-10-14 19:15:14.806000-07:00
7988,50545,20470,0,2021-10-15 02:15:45.047000+00:00
7989,50721,20537,0,2021-10-15 02:16:15.289000+00:00
7990,50593,20045,1,2021-10-15 03:16:45.530000+01:00
7991,50372,20392,1,2021-10-14 19:17:15.772000-07:00
7992,50299,20679,1,2021-10-15 02:17:46.013000+00:00
7993,50986,20895,1,2021-10-15 02:18:16.255000+00:00
7994,50780,20051,0,2021-10-15 03:18:46.496000+01:00
7995,50229,20044,1,2021-10-14 19:19:16.738000-07:00
7996,50596,20565,1,2021-10-15 02:19:46.979000+00:00
7997,50465,20885,0,2021-10-15 02:20:17.221000+00:00
7998,50514,20207,0,2021-10-15 03:20:47.462000+01:00
7999,50325,20131,0,2021-10-14 19:21:17.704000-07:00
8000,50604,20305,1,2021-10-15 02:21:47.945000+00:00
8001,50478,20997,0,2021-10-15 02:22:18.187000+00:00
8002,50820,20615,0,2021-10-15 03:22:48.428000+01:00
8003,50838,20618,0,2021-10-14 19:23:18.670000-07:00
8004,50028,20994,0,2021-10-15 02:23:48.911000+00:00
8005,50285,20663,1,2021-10-15 02:24:19.153000+00:00
8006,50981,20184,1,2021-10-15 03:24:49.394000+01:00
8007,50041,20317,1,2021-10-14 19:25:19.636000-07:00
8008,50478,20166,0,2021-10-15 02:25:49.877000+00:00
8009,50743,20184,0,2021-10-15 02:26:20.119000+00:00
8010,50451,20398,1,2021-10-15 03:26:50.361000+01:00
8011,50610,20009,0,2021-10-14 19:27:20.602000-07:00
8012,50724,20853,1,2021-10-15 02:27:50.844000+00:00
8013,50524,20978,0,2021-10-15 02:28:21.085000+00:00
8014,50742,20453,0,2021-10-15 03:28:51.327000+01:00
8015,50695,20437,1,2021-10-14 19:29:21.568000-07:00
8016,50403,20071,1,2021-10-15 02:29:51.810000+00:00
8017,50863,20711,0,2021-10-15 02:30:22.051000+00:00
8018,50772,20096,0,2021-10-15 03:30:52.293000+01:00
8019,50516,20273,0,2021-10-14 19:31:22.534000-07:00
8020,50383,20273,0,2021-10-15 02:31:52.776000+00:00
8021,50904,20922,0,2021-10-15 02:32:23.017000+00:00
8022,50967,20410,0,2021-10-15 03:32:53.259000+01:00
8023,50727,20951,1,2021-10-14 19:33:23.500000-07:00
8024,50486,20619,0,2021-10-15 02:33:53.742000+00:00
8025,50539,20201,0,2021-10-15 02:34:23.983000+00:00
8026,50077,20373,0,2021-10-15 03:34:54.225000+01:00
8027,50667,20112,1,2021-10-14 19:35:24.466000-07:00
8028,50917,20060,1,2021-10-15 02:35:54.708000+00:00
8029,50138,20089,0,2021-10-15 02:36:24.949000+00:00
8030,50338,20829,1,2021-10-15 03:36:55.191000+01:00
8031,50428,20435,0,2021-10-14 19:37:25.432000-07:00
8032,50847,20653,1,2021-10-15 02:37:55.674000+00:00
8033,50466,20799,0,2021-10-15 02:38:25.915000+00:00
8034,50288,20614,0,2021-10-15 03:38:56.157000+01:00
8035,50124,20275,1,2021-10-14 19:39:26.398000-07:00
8036,50930,20354,1,2021-10-15 02:39:56.640000+00:00
8037,50469,20036,0,2021-10-15 02:40:26.881000+00:00
8038,50171,20872,1,2021-10-15 03:40:57.123000+01:00
8039,50563,20207,1,2021-10-14 19:41:27.364000-07:00
8040,50623,20798,1,2021-10-15 02:41:57.606000+00:00
8041,50761,20230,0,2021-10-15 02:42:27.847000+00:00
8042,50351,20069,1,2021-10-15 03:42:58.089000+01:00
8043,50345,20597,0,2021-10-14 19:43:28.330000-07:00
8044,50943,20089,0,2021-10-15 02:43:58.572000+00:00
8045,50274,20077,1,2021-10-15 02:44:28.813000+00:00
8046,50708,20606,0,2021-10-15 03:44:59.055000+01:00
8047,50433,20415,1,2021-10-14 19:45:29.296000-07:00
8048,50425,20430,0,2021-10-15 02:45:59.538000+00:00
8049,50135,20921,0,2021-10-15 02:46:29.779000+00:00
8050,50903,20244,0,2021-10-15 03:47:00.021000+01:00
8051,50097,20565,0,2021-10-14 19:47:30.263000-07:00
8052,50832,20913,1,2021-10-15 02:48:00.504000+00:00
8053,50200,20640,1,2021-10-15 02:48:30.746000+00:00
8054,50236,20010,1,2021-10-15 03:49:00.987000+01:00
8055,50285,20599,1,2021-10-14 19:49:31.229000-07:00
8056,50436,20509,1,2021-10-15 02:50:01.470000+00:00
8057,50785,20686,1,2021-10-15 02:50:31.712000+00:00
8058,50549,20109,0,2021-10-15 03:51:01.953000+01:00
8059,50478,20420,0,2021-10-14 19:51:32.195000-07:00
8060,50164,20748,0,2021-10-15 02:52:02.436000+00:00
8061,50269,20842,0,2021-10-15 02:52:32.678000+00:00
8062,50884,20723,0,2021-10-15 03:53:02.919000+01:00
8063,50490,20013,0,2021-10-14 19:53:33.161000-07:00
8064,50162,20795,0,2021-10-15 02:54:03.402000+00:00
8065,50678,20289,1,2021-10-15 02:54:33.644000+00:00
8066,50027,20228,0,2021-10-15 03:55:03.885000+01:00
8067,50054,20534,1,2021-10-14 19:55:34.127000-07:00
8068,50516,20194,1,2021-10-15 02:56:04.368000+00:00
8069,50780,20217,0,2021-10-15 02:56:34.610000+00:00
8070,50172,20863,1,2021-10-15 03:57:04.851000+01:00
8071,50522,20901,0,2021-10-14 19:57:35.093000-07:00
8072,50449,20110,0,2021-10-15 02:58:05.334000+00:00
8073,50280,20111,0,2021-10-15 02:58:35.576000+00:00
8074,50099,20003,1,2021-10-15 03:59:05.817000+01:00
8075,50749,20212,0,2021-10-14 19:59:36.059000-07:00
8076,50518,20790,1,2021-10-15 03:00:06.300000+00:00
8077,50129,20442,0,2021-10-15 03:00:36.542000+00:00
8078,50230,20736,0,2021-10-15 04:01:06.783000+01:00
8079,50305,20893,1,2021-10-14 20:01:37.025000-07:00
8080,50507,20410,1,2021-10-15 03:02:07.266000+00:00
8081,50460,20416,0,2021-10-15 03:02:37.508000+00:00
8082,50129,20463,1,2021-10-15 04:03:07.749000+01:00
8083,50876,20382,1,2021-10-14 20:03:37.991000-07:00
8084,50440,20006,1,2021-10-15 03:04:08.232000+00:00
8085,50880,20800,0,2021-10-15 03:04:38.474000+00:00
8086,50858,20731,0,2021-10-15 04:05:08.715000+01:00
8087,50760,20755,0,2021-10-14 20:05:38.957000-07:00
8088,50250,20569,1,2021-10-15 03:06:09.198000+00:00
8089,50432,20727,0,2021-10-15 03:06:39.440000+00:00
8090,50769,20039,1,2021-10-15 04:07:09.681000+01:00
8091,50664,20005,1,2021-10-14 20:07:39.923000-07:00
8092,50901,20049,0,2021-10-15 03:08:10.165000+00:00
8093,50309,20857,1,2021-10-15 03:08:40.406000+00:00
8094,50326,20178,1,2021-10-15 04:09:10.648000+01:00
8095,50497,20397,1,2021-10-14 20:09:40.889000-07:00
8096,50885,20361,0,2021-10-15 03:10:11.131000+00:00
8097,50531,20477,1,2021-10-15 03:10:41.372000+00:00
8098,50831,20067,0,2021-10-15 04:11:11.614000+01:00
8099,50844,20085,1,2021-10-14 20:11:41.855000-07:00
8100,50282,20944,0,2021-10-15 03:12:12.097000+00:00
8101,50989,20767,0,2021-10-15 03:12:42.338000+00:00
8102,50087,20110,0,2021-10-15 04:13:12.580000+01:00
8103,50010,20165,1,2021-10-14 20:13:42.821000-07:00
8104,50833,20760,1,2021-10-15 03:14:13.063000+00:00
8105,50372,20267,1,2021-10-15 03:14:43.304000+00:00
8106,50348,20415,0,2021-10-15 04:15:13.546000+01:00
8107,50874,20709,0,2021-10-14 20:15:43.787000-07:00
8108,50365,20643,1,2021-10-15 03:16:14.029000+00:00
8109,50395,20972,0,2021-10-15 03:16:44.270000+00:00
8110,50762,20707,1,2021-10-15 04:17:14.512000+01:00
8111,50823,20066,1,2021-10-14 20:17:44.753000-07:00
8112,50214,20477,0,2021-10-15 03:18:14.995000+00:00
8113,50728,20647,1,2021-10-15 03:18:45.236000+00:00
8114,50575,20434,0,2021-10-15 04:19:15.478000+01:00
8115,50640,20293,1,2021-10-14 20:19:45.719000-07:00
8116,50926,20293,0,2021-10-15 03:20:15.961000+00:00
8117,50751,20821,1,2021-10-15 03:20:46.202000+00:00
8118,50101,20106,1,2021-10-15 04:21:16.444000+01:00
8119,50512,20892,0,2021-10-14 20:21:46.685000-07:00
8120,50648,20212,0,2021-10-15 03:22:16.927000+00:00
8121,50512,20467,1,2021-10-15 03:22:47.168000+00:00
8122,50499,20555,1,2021-10-15 04:23:17.410000+01:00
8123,50226,20637,1,2021-10-14 20:23:47.651000-07:00
8124,50474,20484,1,2021-10-15 03:24:17.893000+00:00
8125,50069,20732,1,2021-10-15 03:24:48.134000+00:00
8126,50822,20075,1,2021-10-15 04:25:18.376000+01:00
8127,50977,20314,0,2021-10-14 20:25:48.617000-07:00
8128,50203,20337,1,2021-10-15 03:26:18.859000+00:00
8129,50031,20891,1,2021-10-15 03:26:49.100000+00:00
8130,50262,20309,0,2021-10-15 04:27:19.342000+01:00
8131,50278,20302,1,2021-10-14 20:27:49.583000-07:00
8132,50254,20575,1,2021-10-15 03:28:19.825000+00:00
8133,50657,20802,1,2021-10-15 03:28:50.067000+00:00
8134,50137,20555,0,2021-10-15 04:29:20.308000+01:00
8135,50847,20258,1,2021-10-14 20:29:50.550000-07:00
8136,50363,20769,0,2021-10-15 03:30:20.791000+00:00
8137,50016,20859,0,2021-10-15 03:30:51.033000+00:00
8138,50407,20290,0,2021-10-15 04:31:21.274000+01:00
8139,50934,20209,0,2021-10-14 20:31:51.516000-07:00
8140,50249,20555,0,2021-10-15 03:32:21.757000+00:00
8141,50055,20183,0,2021-10-15 03:32:51.999000+00:00
8142,50695,20106,1,2021-10-15 04:33:22.240000+01:00
8143,50278,20661,1,2021-10-14 20:33:52.482000-07:00
8144,50861,20042,0,2021-10-15 03:34:22.723000+00:00
8145,50252,20803,1,2021-10-15 03:34:52.965000+00:00
8146,50609,20904,1,2021-10-15 04:35:23.206000+01:00
8147,50946,20007,1,2021-10-14 20:35:53.448000-07:00
8148,50123,20050,0,2021-10-15 03:36:23.689000+00:00
8149,50002,20163,1,2021-10-15 03:36:53.931000+00:00
8150,50500,20357,0,2021-10-15 04:37:24.172000+01:00
8151,50953,20352,1,2021-10-14 20:37:54.414000-07:00
8152,50921,20628,1,2021-10-15 03:38:24.655000+00:00
8153,50055,20162,0,2021-10-15 03:38:54.897000+00:00
8154,50571,20727,0,2021-10-15 04:39:25.138000+01:00
8155,50830,20603,0,2021-10-14 20:39:55.380000-07:00
8156,50171,20228,0,2021-10-15 03:40:25.621000+00:00
8157,50083,20895,0,2021-10-15 03:40:55.863000+00:00
8158,50033,20249,1,2021-10-15 04:41:26.104000+01:00
8159,50251,20452,1,2021-10-14 20:41:56.346000-07:00
8160,50882,20144,1,2021-10-15 03:42:26.587000+00:00
8161,50742,20266,0,2021-10-15 03:42:56.829000+00:00
8162,50243,20491,0,2021-10-15 04:43:27.070000+01:00
8163,50071,20725,1,2021-10-14 20:43:57.312000-07:00
8164,50367,20044,1,2021-10-15 03:44:27.553000+00:00
8165,50385,20109,0,2021-10-15 03:44:57.795000+00:00
8166,50654,20368,1,2021-10-15 04:45:28.036000+01:00
8167,50329,20112,0,2021-10-14 20:45:58.278000-07:00
8168,50127,20743,1,2021-10-15 03:46:28.519000+00:00
8169,50735,20978,0,2021-10-15 03:46:58.761000+00:00
8170,50483,20815,0,2021-10-15 04:47:29.002000+01:00
8171,50506,20212,0,2021-10-14 20:47:59.244000-07:00
8172,50352,20563,1,2021-10-15 03:48:29.485000+00:00
8173,50409,20421,0,2021-10-15 03:48:59.727000+00:00
8174,50778,20695,1,2021-10-15 04:49:29.968000+01:00
8175,50430,20448,0,2021-10-14 20:50:00.210000-07:00
8176,50956,20803,0,2021-10-15 03:50:30.452000+00:00
8177,50305,20555,0,2021-10-15 03:51:00.693000+00:00
8178,50666,20339,0,2021-10-15 04:51:30.935000+01:00
8179,50147,20855,1,2021-10-14 20:52:01.176000-07:00
8180,50536,20522,0,2021-10-15 03:52:31.418000+00:00
8181,50582,20343,1,2021-10-15 03:53:01.659000+00:00
8182,50500,20818,0,2021-10-15 04:53:31.901000+01:00
8183,50351,20199,0,2021-10-14 20:54:02.142000-07:00
8184,50886,20632,1,2021-10-15 03:54:32.384000+00:00
8185,50127,20621,0,2021-10-15 03:55:02.625000+00:00
8186,50828,20529,1,2021-10-15 04:55:32.867000+01:00
8187,50628,20746,1,2021-10-14 20:56:03.108000-07:00
8188,50931,20268,0,2021-10-15 03:56:33.350000+00:00
8189,50178,20414,1,2021-10-15 03:57:03.591000+00:00
8190,50129,20237,1,2021-10-15 04:57:33.833000+01:00
8191,50833,20253,0,2021-10-14 20:58:04.074000-07:00
8192,50760,20859,1,2021-10-15 03:58:34.316000+00:00
8193,50748,20561,1,2021-10-15 03:59:04.557000+00:00
8194,50026,20953,0,2021-10-15 04:59:34.799000+01:00
8195,50422,20461,0,2021-10-14 21:00:05.040000-07:00
8196,50908,20173,0,2021-10-15 04:00:35.282000+00:00
8197,50458,20533,0,2021-10-15 04:01:05.523000+00:00
8198,50155,20553,0,2021-10-15 05:01:35.765000+01:00
8199,50414,20205,0,2021-10-14 21:02:06.006000-07:00
8200,50458,20811,1,2021-10-15 04:02:36.248000+00:00
8201,50116,20802,1,2021-10-15 04:03:06.489000+00:00
8202,50503,20687,1,2021-10-15 05:03:36.731000+01:00
8203,50382,20363,1,2021-10-14 21:04:06.972000-07:00
8204,50628,20988,0,2021-10-15 04:04:37.214000+00:00
8205,50895,20722,0,2021-10-15 04:05:07.455000+00:00
8206,50885,20070,0,2021-10-15 05:05:37.697000+01:00
8207,50977,20191,1,2021-10-14 21:06:07.938000-07:00
8208,50763,20397,0,2021-10-15 04:06:38.180000+00:00
8209,50351,20862,1,2021-10-15 04:07:08.421000+00:00
8210,50039,20605,1,2021-10-15 05:07:38.663000+01:00
8211,50742,20616,0,2021-10-14 21:08:08.904000-07:00
8212,50646,20613,1,2021-10-15 04:08:39.146000+00:00
8213,50305,20938,0,2021-10-15 04:09:09.387000+00:00
8214,50196,20525,1,2021-10-15 05:09:39.629000+01:00
8215,50721,20886,0,2021-10-14 21:10:09.870000-07:00
8216,50009,20395,1,2021-10-15 04:10:40.112000+00:00
8217,50064,20435,0,2021-10-15 04:11:10.354000+00:00
8218,50368,20713,1,2021-10-15 05:11:40.595000+01:00
8219,50168,20031,0,2021-10-14 21:12:10.837000-07:00
8220,50344,20677,0,2021-10-15 04:12:41.078000+00:00
8221,50230,20160,1,2021-10-15 04:13:11.320000+00:00
8222,50894,20381,1,2021-10-15 05:13:41.561000+01:00
8223,50208,20440,1,2021-10-14 21:14:11.803000-07:00
8224,50127,20589,0,2021-10-15 04:14:42.044000+00:00
8225,50422,20218,0,2021-10-15 04:15:12.286000+00:00
8226,50604,20627,0,2021-10-15 05:15:42.527000+01:00
8227,50524,20853,0,2021-10-14 21:16:12.769000-07:00
8228,50348,20237,1,2021-10-15 04:16:43.010000+00:00
8229,50254,20066,0,2021-10-15 04:17:13.252000+00:00
8230,50110,20882,0,2021-10-15 05:17:43.493000+01:00
8231,50733,20812,1,2021-10-14 21:18:13.735000-07:00
8232,50064,20804,1,2021-10-15 04:18:43.976000+00:00
8233,50842,20176,1,2021-10-15 04:19:14.218000+00:00
8234,50475,20944,0,2021-10-15 05:19:44.459000+01:00
8235,50973,20083,1,2021-10-14 21:20:14.701000-07:00
8236,50190,20525,0,2021-10-15 04:20:44.942000+00:00
8237,50602,20355,0,2021-10-15 04:21:15.184000+00:00
8238,50428,20631,0,2021-10-15 05:21:45.425000+01:00
8239,50615,20959,1,2021-10-14 21:22:15.667000-07:00
8240,50497,20439,1,2021-10-15 04:22:45.908000+00:00
8241,50128,20411,1,2021-10-15 04:23:16.150000+00:00
8242,50418,20823,0,2021-10-15 05:23:46.391000+01:00
8243,50407,20841,1,2021-10-14 21:24:16.633000-07:00
8244,50082,20005,0,2021-10-15 04:24:46.874000+00:00
8245,50121,20023,1,2021-10-15 04:25:17.116000+00:00
8246,50832,20298,1,2021-10-15 05:25:47.357000+01:00
8247,50089,20339,1,2021-10-14 21:26:17.599000-07:00
8248,50948,20355,0,2021-10-15 04:26:47.840000+00:00
8249,50718,20803,0,2021-10-15 04:27:18.082000+00:00
8250,50373,20152,0,2021-10-15 05:27:48.323000+01:00
8251,50312,20470,0,2021-10-14 21:28:18.565000-07:00
8252,50253,20890,0,2021-10-15 04:28:48.806000+00:00
8253,50877,20457,0,2021-10-15 04:29:19.048000+00:00
8254,50034,20553,0,2021-10-15 05:29:49.289000+01:00
8255,50722,20280,0,2021-10-14 21:30:19.531000-07:00
8256,50368,20628,1,2021-10-15 04:30:49.772000+00:00
8257,50689,20653,0,2021-10-15 04:31:20.014000+00:00
8258,50887,20111,1,2021-10-15 05:31:50.256000+01:00
8259,50853,20487,0,2021-10-14 21:32:20.497000-07:00
8260,50930,20367,0,2021-10-15 04:32:50.739000+00:00
8261,50888,20958,0,2021-10-15 04:33:20.980000+00:00
8262,50691,20236,0,2021-10-15 05:33:51.222000+01:00
8263,50362,20828,0,2021-10-14 21:34:21.463000-07:00
8264,50596,20726,1,2021-10-15 04:34:51.705000+00:00
8265,50529,20673,0,2021-10-15 04:35:21.946000+00:00
8266,50297,20699,0,2021-10-15 05:35:52.188000+01:00
8267,50952,20326,0,2021-10-14 21:36:22.429000-07:00
8268,50852,20785,0,2021-10-15 04:36:52.671000+00:00
8269,50456,20683,1,2021-10-15 04:37:22.912000+00:00
8270,50662,20421,1,2021-10-15 05:37:53.154000+01:00
8271,50421,20356,1,2021-10-14 21:38:23.395000-07:00
8272,50643,20325,1,2021-10-15 04:38:53.637000+00:00
8273,50582,20786,0,2021-10-15 04:39:23.878000+00:00
8274,50425,20617,1,2021-10-15 05:39:54.120000+01:00
8275,50426,20055,1,2021-10-14 21:40:24.361000-07:00
8276,50207,20641,1,2021-10-15 04:40:54.603000+00:00
8277,50910,20744,1,2021-10-15 04:41:24.844000+00:00
8278,50601,20987,1,2021-10-15 05:41:55.086000+01:00
8279,50289,20968,0,2021-10-14 21:42:25.327000-07:00
8280,50727,20872,0,2021-10-15 04:42:55.569000+00:00
8281,50172,20657,0,2021-10-15 04:43:25.810000+00:00
8282,50785,20801,1,2021-10-15 05:43:56.052000+01:00
8283,50511,20912,0,2021-10-14 21:44:26.293000-07:00
8284,50911,20268,0,2021-10-15 04:44:56.535000+00:00
8285,50764,20382,0,2021-10-15 04:45:26.776000+00:00
8286,50019,20785,0,2021-10-15 05:45:57.018000+01:00
8287,50098,20084,0,2021-10-14 21:46:27.259000-07:00
8288,50659,20478,1,2021-10-15 04:46:57.501000+00:00
8289,50200,20674,0,2021-10-15 04:47:27.742000+00:00
8290,50630,20324,1,2021-10-15 05:47:57.984000+01:00
8291,50176,20802,0,2021-10-14 21:48:28.225000-07:00
8292,50470,20432,0,2021-10-15 04:48:58.467000+00:00
8293,50460,20510,1,2021-10-15 04:49:28.708000+00:00
8294,50611,20956,0,2021-10-15 05:49:58.950000+01:00
8295,50609,20131,1,2021-10-14 21:50:29.191000-07:00
8296,50506,20672,1,2021-10-15 04:50:59.433000+00:00
8297,50196,20260,0,2021-10-15 04:51:29.674000+00:00
8298,50965,20387,0,2021-10-15 05:51:59.916000+01:00
8299,50044,20915,0,2021-10-14 21:52:30.158000-07:00
8300,50185,20304,1,2021-10-15 04:53:00.399000+00:00
8301,50710,20313,0,2021-10-15 04:53:30.641000+00:00
8302,50210,20007,0,2021-10-15 05:54:00.882000+01:00
8303,50530,20723,0,2021-10-14 21:54:31.124000-07:00
8304,50631,20961,0,2021-10-15 04:55:01.365000+00:00
8305,50820,20574,1,2021-10-15 04:55:31.607000+00:00
8306,50689,20394,0,2021-10-15 05:56:01.848000+01:00
8307,50509,20788,1,2021-10-14 21:56:32.090000-07:00
