datetime,customer_id,current_balance,lifetime_trip_count,avg_passenger_count,created
2021-10-18 08:00:00+00:00,20436,32.78234,45,1.2215787,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20435,27.121922,17,2.2495291,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20435,38.64505,21,2.7569203,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20435,39.13712,25,2.1873894,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20435,48.147655,29,1.9925839,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20435,24.282625,33,1.151111,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20435,30.15604,37,1.2413607,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20435,14.215507,42,1.3760438,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20434,36.659206,12,1.2178345,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20434,15.345676,18,2.351608,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20434,25.383766,24,1.969479,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20434,42.89158,31,1.9434793,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20434,16.632711,37,1.5028907,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20434,35.84336,43,2.927718,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20434,10.469538,50,2.282289,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20433,24.40096,10,1.9495624,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20433,18.124065,15,2.1663766,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20433,21.62086,21,1.6328583,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20433,45.35747,26,2.9279895,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20433,32.284203,32,2.2349803,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20433,36.24659,37,2.0971775,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20433,12.410174,43,2.4104445,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20432,46.405277,19,2.9308453,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20432,39.181606,23,2.293087,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20432,24.018263,27,2.2046683,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20432,14.165005,32,1.0378689,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20432,29.507935,36,1.2904301,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20432,43.179375,40,2.2432044,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20432,14.254085,45,1.9863244,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20431,12.905819,14,1.8160036,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20431,23.038795,18,2.7174084,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20431,39.06754,23,1.520845,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20431,31.844175,27,2.5574698,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20431,13.801367,32,2.432704,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20431,25.034655,36,1.8583887,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20431,25.161276,41,2.3925805,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20430,40.7122,10,2.001573,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20430,24.935507,15,1.5558811,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20430,24.550491,21,1.0356928,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20430,25.947775,27,1.6188023,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20430,24.202297,33,2.4727056,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20430,22.790417,39,2.2902575,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20430,11.478177,45,1.5083848,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20429,13.006012,11,2.2792928,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20429,16.298893,16,1.6206964,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20429,36.789253,22,2.5843909,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20429,19.407852,28,2.768045,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20429,34.54836,33,2.2735527,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20429,43.677628,39,1.7061988,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20429,42.25943,45,2.7965941,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20428,49.003254,18,1.5597004,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20428,28.272942,22,1.1916047,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20428,23.280787,26,2.2211695,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20428,34.691208,30,2.9663036,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20428,17.101553,34,2.078493,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20428,14.3348875,38,2.7038608,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20428,33.29015,42,1.7342962,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20427,22.760334,15,2.2215576,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20427,49.15297,20,1.0586473,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20427,13.752683,25,1.2059083,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20427,31.955324,30,2.5652292,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20427,23.323254,35,1.7672722,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20427,31.871748,40,2.0361943,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20427,17.415018,45,1.5226941,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20426,45.741875,10,1.8058741,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20426,23.530327,16,1.5065418,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20426,19.634275,22,2.13804,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20426,23.167124,28,1.9126322,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20426,45.708057,34,1.7721651,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20426,15.235372,40,2.8355446,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20426,31.58455,47,1.5288332,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20425,41.736027,11,1.3753403,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20425,45.717728,16,1.5423007,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20425,31.926136,21,1.3408029,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20425,25.178442,26,1.315165,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20425,24.783642,31,2.29785,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20425,43.60555,36,2.051668,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20425,47.8111,42,1.505742,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20424,30.425386,18,2.6339521,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20424,16.750666,21,1.0957873,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20424,37.077816,25,1.9690853,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20424,36.285156,29,1.6657349,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20424,34.040855,32,1.7690071,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20424,38.93117,36,1.3208381,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20424,35.933147,40,1.3113528,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20423,29.298595,12,2.6305299,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20423,22.150414,18,2.959328,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20423,20.535229,24,2.6193142,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20423,15.104854,30,1.6850275,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20423,14.365089,36,2.4347959,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20423,47.99101,42,2.1624112,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20423,46.52252,48,2.3464248,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20422,17.916834,17,1.8208214,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20422,15.936715,21,2.0942547,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20422,21.834478,25,2.0403116,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20422,38.796703,30,2.6887987,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20422,46.44687,34,1.2853814,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20422,36.930595,38,1.6385989,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20422,18.502449,43,1.9195287,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20421,46.980495,10,1.6147307,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20421,38.974533,16,1.0073588,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20421,43.676773,22,2.1517522,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20421,45.717373,28,2.4327912,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20421,49.77951,34,2.5116932,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20421,19.201485,40,1.7777195,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20421,12.582515,46,1.548646,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20420,21.76456,16,2.8131988,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20420,37.458103,20,2.4227996,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20420,32.715137,24,2.3945835,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20420,11.510363,28,2.1325984,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20420,22.42248,32,1.4638302,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20420,35.3532,36,2.8942974,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20420,16.13634,40,1.9899104,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20419,44.078392,11,2.7657301,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20419,22.038126,15,2.0917258,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20419,43.778793,20,1.5902414,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20419,46.795567,25,1.4253639,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20419,49.718685,30,1.9503794,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20419,40.81169,35,1.5232872,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20419,39.63503,40,2.417538,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20418,46.222366,14,1.0544493,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20418,16.036415,19,2.1757512,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20418,31.656565,25,1.0722544,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20418,47.70756,30,1.8953618,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20418,30.790321,36,1.0622953,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20418,34.899242,41,2.1649096,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20418,32.481342,47,1.5811226,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20417,16.851519,10,2.8297832,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20417,17.965368,16,2.2798016,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20417,14.6922035,23,1.599524,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20417,22.796156,29,1.6797159,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20417,41.351738,36,2.5071604,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20417,12.411799,42,2.378555,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20417,46.559505,49,2.5199912,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20416,29.155756,16,2.737475,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20416,29.239319,21,2.245106,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20416,11.108365,26,2.1093001,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20416,21.616232,31,1.66103,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20416,33.82051,36,1.5939611,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20416,33.517292,41,1.6098889,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20416,24.995901,46,2.6876318,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20415,20.85691,12,2.0067298,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20415,26.72093,17,2.9727805,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20415,10.57924,23,1.0739623,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20415,29.337599,29,2.343699,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20415,37.268276,34,2.1612322,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20415,10.42284,40,1.2080566,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20415,31.49711,46,1.0982448,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20414,12.933291,18,2.2213469,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20414,35.910156,23,1.9679408,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20414,13.587287,28,1.5895638,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20414,38.25225,34,1.7303828,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20414,12.640533,39,2.4346786,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20414,20.703136,44,2.241302,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20414,22.751238,50,2.860903,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20413,22.502981,18,2.7950432,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20413,48.60352,21,1.4548473,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20413,15.05251,25,2.0809894,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20413,27.123358,29,2.8657453,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20413,33.681385,33,1.0172709,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20413,28.780005,37,1.4259653,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20413,48.758713,41,2.0524042,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20412,42.297333,14,2.1836374,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20412,16.191418,19,2.7932088,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20412,20.076221,25,1.8195817,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20412,21.741611,31,2.7747116,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20412,18.24971,36,2.4746838,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20412,33.87711,42,1.3951772,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20412,25.368618,48,2.972566,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20411,45.39433,12,1.0275912,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20411,38.64717,17,2.6275957,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20411,43.79343,22,2.3980312,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20411,31.050943,27,2.6969926,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20411,46.77804,32,1.4524673,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20411,39.49853,37,2.128441,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20411,22.30423,43,2.425684,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20410,34.90645,18,2.3676755,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20410,36.821564,22,2.2894392,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20410,38.73339,27,2.0891895,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20410,22.594934,32,1.1137096,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20410,43.16152,37,2.0255392,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20410,27.020285,42,1.5689769,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20410,16.891077,47,1.1729019,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20409,46.81182,16,2.3990276,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20409,26.836645,21,1.5524431,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20409,48.566612,26,1.0074106,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20409,34.57846,31,2.084152,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20409,45.42752,36,1.0385554,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20409,14.428744,41,1.2999065,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20409,14.730249,46,1.9564359,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20408,22.423971,10,2.1218116,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20408,44.38852,16,1.2729053,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20408,48.23874,22,1.2537574,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20408,48.958614,28,1.5710745,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20408,44.732273,34,1.3013339,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20408,18.442064,40,2.0504553,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20408,18.284138,47,1.196386,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20407,39.05716,15,2.1961842,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20407,37.74846,20,2.668644,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20407,10.463329,25,1.8499842,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20407,22.969149,31,2.1822646,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20407,18.210402,36,2.599725,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20407,21.934479,41,1.9121962,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20407,23.71629,47,2.2607858,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20406,42.233482,14,2.7737086,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20406,40.425873,19,2.501888,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20406,44.957462,25,2.2456176,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20406,39.24272,30,2.3758187,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20406,37.232285,36,1.0109726,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20406,48.415478,41,1.615553,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20406,41.971313,47,1.2974821,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20405,33.435528,12,2.6008995,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20405,19.69376,18,2.2416165,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20405,23.274046,24,1.456399,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20405,36.511494,30,2.0958867,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20405,26.02622,36,1.3846012,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20405,30.15574,42,1.1393408,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20405,35.79462,48,2.6875482,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20404,21.301727,17,2.5993416,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20404,31.858902,22,2.967757,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20404,41.038967,28,1.7197499,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20404,15.892134,33,2.7868059,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20404,42.015366,39,1.4793333,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20404,18.389011,44,2.703469,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20404,28.805397,50,1.8479072,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20403,14.558569,15,2.8665953,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20403,25.68394,19,2.6571355,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20403,16.390625,24,1.3653892,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20403,37.356564,28,2.2430663,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20403,19.59373,33,1.1147895,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20403,15.665654,37,1.3609456,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20403,33.853992,42,1.6096858,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20402,33.625286,11,2.7368603,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20402,18.523237,17,1.9881071,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20402,41.428913,23,1.7108926,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20402,11.69198,29,2.1647096,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20402,35.011707,35,1.0853225,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20402,41.087555,41,1.2153844,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20402,17.636871,47,2.9737122,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20401,27.638655,13,2.450618,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20401,15.234798,18,1.0588552,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20401,16.884409,23,2.8481638,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20401,23.648342,28,2.9237618,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20401,16.707636,33,2.611156,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20401,10.683062,38,1.5858595,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20401,25.897726,43,1.3918865,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20400,44.005314,10,2.3934474,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20400,30.951035,16,2.501782,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20400,28.29575,22,1.9331517,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20400,46.85679,28,1.0459219,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20400,49.664845,34,2.3155901,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20400,39.478615,40,2.4327333,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20400,23.404392,47,1.8299416,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20399,44.59952,18,2.4795744,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20399,47.177044,22,1.0449696,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20399,36.17229,26,2.8679879,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20399,45.07181,30,2.0431333,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20399,11.67932,34,2.2065845,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20399,12.84443,38,1.4582592,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20399,49.6971,42,2.4601018,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20398,33.572445,10,2.8003192,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20398,38.95284,15,1.1567111,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20398,17.92227,20,2.4651413,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20398,48.421997,26,2.655108,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20398,13.106142,31,2.7048297,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20398,44.15353,36,2.8363903,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20398,35.836586,42,2.0322754,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20397,24.04675,10,2.8200681,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20397,34.424786,15,2.0946758,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20397,43.715836,21,1.557056,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20397,18.58633,27,2.0249345,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20397,22.396236,32,2.7018523,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20397,39.04151,38,1.3538647,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20397,30.0988,44,1.6008091,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20396,19.578138,13,2.701266,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20396,28.612028,18,2.6725926,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20396,17.35428,23,1.8970834,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20396,32.737137,28,2.7007225,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20396,22.699211,33,1.7678766,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20396,41.46501,38,1.042637,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20396,40.11532,43,2.381428,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20395,35.479366,20,2.875161,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20395,34.37432,24,2.0697834,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20395,22.786743,28,1.6400889,2021-10-19 08:17:35.285
2021-10-15 08:00:00+00:00,20395,13.031775,33,1.9583868,2021-10-19 08:17:35.285
2021-10-16 08:00:00+00:00,20395,39.887486,37,1.2642293,2021-10-19 08:17:35.285
2021-10-17 08:00:00+00:00,20395,18.71878,41,1.8663095,2021-10-19 08:17:35.285
2021-10-18 08:00:00+00:00,20395,14.620689,46,2.6733398,2021-10-19 08:17:35.285
2021-10-12 08:00:00+00:00,20394,33.013756,16,2.1877275,2021-10-19 08:17:35.285
2021-10-13 08:00:00+00:00,20394,27.473494,20,1.2018224,2021-10-19 08:17:35.285
2021-10-14 08:00:00+00:00,20394,40.917618,25,1.6517776,2021-10-19 08:17:35.285
